"MSSubClass","MSZoning","LotArea","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","SalePrice"
20,"RH",8900,"Reg","Lvl","SawyerW","1Fam","1Story",4,4,1966,1966,"HdBoard","HdBoard",0,"TA","CBlock","TA","TA","Rec",1056,"Unf",0,1056,"TA","Y",1056,0,1056,1,1,0,2,1,"TA",5,"Typ",0,"Gd","Detchd",1966,"Unf",1,384,"TA","TA","Y",0,42,"MnPrv",107000
20,"RL",9135,"Reg","Lvl","CollgCr","1Fam","1Story",6,5,2003,2003,"VinylSd","VinylSd",120,"Gd","PConc","Gd","TA","GLQ",340,"Unf",1342,1682,"Ex","Y",1700,0,1700,1,2,0,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2003,"RFn",2,544,"TA","TA","Y",192,23,"GdPrv",200000
20,"RL",7763,"Reg","Lvl","NAmes","1Fam","1Story",5,7,1962,1980,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Rec",504,"BLQ",319,931,"TA","Y",1283,0,1283,1,1,0,3,1,"TA",6,"Typ",0,"TA","Detchd",1980,"Unf",2,506,"TA","TA","Y",0,0,"GdWo",140000
20,"RL",10182,"IR1","Lvl","Somerst","1Fam","1Story",8,5,2006,2006,"VinylSd","VinylSd",420,"Gd","PConc","Ex","TA","GLQ",1220,"Unf",440,1660,"Ex","Y",1660,0,1660,1,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",2,500,"TA","TA","Y",322,50,"MnPrv",290000
60,"RL",11218,"Reg","Lvl","SawyerW","1Fam","2Story",6,5,1992,1992,"Wd Sdng","Wd Sdng",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",1055,1055,"Ex","Y",1055,790,1845,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,462,"TA","TA","Y",635,104,"GdPrv",189000
50,"RL",12134,"IR1","Bnk","Gilbert","1Fam","1.5Fin",8,7,1988,2005,"Wd Sdng","Wd Sdng",0,"Gd","Wood","Gd","TA","GLQ",427,"Unf",132,559,"Gd","Y",1080,672,1752,0,2,0,4,1,"TA",8,"Typ",0,"TA","Basment",1988,"RFn",2,492,"TA","TA","Y",325,12,"GdWo",164000
30,"RL",9340,"Reg","Lvl","Edwards","1Fam","1Story",4,6,1941,1950,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Rec",344,"Unf",328,672,"TA","Y",672,0,672,1,1,0,2,1,"TA",4,"Typ",0,"Gd","Attchd",1941,"Unf",1,234,"TA","TA","N",0,113,"MnPrv",113000
80,"RL",10246,"IR1","Lvl","Sawyer","1Fam","SLvl",4,9,1965,2001,"VinylSd","VinylSd",0,"TA","CBlock","TA","Gd","GLQ",648,"Unf",0,648,"Ex","Y",960,0,960,1,0,0,0,1,"TA",3,"Typ",0,"TA","Attchd",1965,"Unf",1,364,"TA","TA","Y",88,0,"MnPrv",145000
85,"RL",10205,"IR1","Lvl","NAmes","1Fam","SFoyer",5,5,1962,1962,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","BLQ",784,"Unf",141,925,"TA","Y",999,0,999,1,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1962,"Unf",1,300,"TA","TA","Y",150,72,"GdWo",134500
20,"RL",7094,"IR1","Lvl","Sawyer","1Fam","1Story",5,5,1966,1966,"VinylSd","VinylSd",0,"TA","CBlock","TA","TA","Rec",180,"LwQ",340,894,"TA","Y",894,0,894,0,1,0,3,1,"TA",5,"Typ",0,"TA","Detchd",1966,"RFn",1,384,"TA","TA","Y",0,0,"MnPrv",125000
90,"RM",8930,"Reg","Lvl","Sawyer","Duplex","1.5Fin",6,5,1978,1978,"VinylSd","VinylSd",0,"TA","Slab","TA","TA","BLQ",0,"Unf",0,0,"TA","Y",1318,584,1902,0,2,0,4,2,"TA",8,"Typ",0,"TA","Attchd",1978,"Unf",2,539,"TA","TA","Y",0,0,"GdPrv",112000
20,"FV",8640,"Reg","Lvl","Somerst","1Fam","1Story",8,5,2009,2009,"CemntBd","CmentBd",72,"Gd","PConc","Gd","TA","GLQ",936,"Unf",364,1300,"Ex","Y",1314,0,1314,1,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2009,"RFn",2,552,"TA","TA","Y",135,112,"MnPrv",229456
50,"RM",6240,"Reg","Lvl","BrkSide","1Fam","1.5Fin",4,5,1947,1950,"AsbShng","AsbShng",0,"TA","Slab","TA","TA","Unf",0,"Unf",0,0,"Gd","N",672,240,912,0,1,0,2,1,"TA",3,"Typ",0,"Fa","Detchd",1960,"Unf",0,0,"TA","TA","N",0,0,"MnPrv",80500
160,"RM",1680,"Reg","Lvl","BrDale","Twnhs","2Story",6,5,1971,1971,"CemntBd","CmentBd",236,"TA","CBlock","TA","TA","Unf",0,"Unf",672,672,"TA","Y",672,546,1218,0,1,1,3,1,"TA",7,"Typ",0,"Gd","BuiltIn",1971,"Unf",0,0,"TA","TA","N",201,0,"MnPrv",91500
20,"RL",7800,"IR1","Lvl","NAmes","1Fam","1Story",5,5,1964,1964,"Wd Sdng","Wd Sdng",0,"TA","CBlock","TA","TA","Rec",312,"LwQ",0,912,"TA","Y",912,0,912,0,1,0,2,1,"TA",5,"Typ",0,"Gd","Attchd",1964,"Unf",1,288,"TA","TA","Y",0,0,"MnPrv",115000
20,"RL",8250,"Reg","Lvl","Sawyer","1Fam","1Story",5,5,1968,1968,"HdBoard","HdBoard",0,"TA","CBlock","TA","TA","BLQ",250,"LwQ",210,952,"Ex","Y",1211,0,1211,0,1,0,3,1,"TA",5,"Typ",1,"TA","Attchd",1968,"Unf",1,322,"TA","TA","Y",0,63,"MnPrv",134000
50,"RL",10496,"Reg","Lvl","NAmes","1Fam","1.5Fin",6,6,1949,1950,"Wd Sdng","Wd Sdng",320,"TA","CBlock","TA","TA","Rec",196,"Unf",844,1040,"Ex","Y",1168,678,1846,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1949,"Unf",1,315,"TA","TA","Y",0,0,"GdWo",143000
20,"RL",10680,"Reg","Lvl","NAmes","1Fam","1Story",5,3,1951,1951,"Wd Sdng","Wd Sdng",44,"TA","CBlock","TA","Fa","LwQ",756,"Unf",1380,2136,"TA","N",2136,0,2136,0,2,0,4,1,"TA",7,"Mod",0,"Gd","Detchd",1951,"Unf",2,528,"TA","TA","Y",0,30,"MnPrv",137900
60,"RL",15384,"IR1","Lvl","Gilbert","1Fam","2Story",7,5,2004,2005,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",724,"Unf",64,788,"Ex","Y",788,702,1490,1,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,388,"TA","TA","Y",100,75,"GdPrv",184000
80,"RL",10482,"Reg","Lvl","NAmes","1Fam","SLvl",6,8,1958,1958,"VinylSd","VinylSd",63,"TA","CBlock","TA","TA","GLQ",507,"Unf",81,588,"Ex","Y",1138,0,1138,0,1,0,3,1,"TA",6,"Typ",0,"TA","Attchd",1958,"RFn",1,264,"TA","TA","Y",224,0,"MnWw",145000
60,"RL",14598,"IR1","Lvl","Somerst","1Fam","2Story",6,5,2007,2007,"VinylSd","VinylSd",74,"Gd","PConc","Gd","TA","Unf",0,"Unf",894,894,"Ex","Y",894,1039,1933,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2007,"Fin",3,668,"TA","TA","Y",100,18,"MnPrv",214000
20,"RL",8872,"Reg","Lvl","NAmes","1Fam","1Story",5,8,1965,2008,"VinylSd","VinylSd",300,"TA","CBlock","TA","TA","ALQ",595,"Unf",317,912,"Ex","Y",912,0,912,1,1,0,2,1,"Gd",5,"Typ",0,"TA","Detchd",1992,"Unf",2,576,"TA","TA","Y",0,240,"GdWo",147000
120,"RL",8769,"Reg","Lvl","NridgHt","TwnhsE","1Story",9,5,2008,2008,"MetalSd","MetalSd",766,"Ex","PConc","Ex","TA","GLQ",1540,"Unf",162,1702,"Ex","Y",1702,0,1702,1,1,1,1,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,1052,"TA","TA","Y",0,72,"MnPrv",367294
80,"RL",7910,"Reg","Lvl","NAmes","1Fam","SLvl",5,5,1960,1960,"BrkFace","HdBoard",0,"TA","CBlock","TA","TA","ALQ",666,"Unf",409,1075,"Gd","Y",1507,0,1507,0,2,0,4,1,"TA",7,"Maj1",0,"TA","Basment",1960,"Unf",1,404,"TA","TA","Y",0,0,"GdWo",127000
90,"RL",18890,"IR1","Lvl","Sawyer","Duplex","1.5Fin",5,5,1977,1977,"Plywood","Plywood",1,"TA","CBlock","Gd","TA","GLQ",498,"Rec",652,1361,"Ex","Y",1361,1259,2620,0,2,2,4,2,"TA",12,"Typ",1,"TA","BuiltIn",1977,"RFn",2,600,"TA","TA","N",155,24,"MnPrv",190000
90,"RL",7728,"Reg","Lvl","NAmes","Duplex","SLvl",5,6,1962,1962,"Wd Sdng","Wd Sdng",120,"TA","CBlock","TA","TA","ALQ",803,"Unf",303,1106,"TA","Y",1190,0,1190,1,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1962,"Unf",2,540,"TA","TA","Y",0,18,"GdWo",132500
90,"RL",9842,"Reg","Lvl","NAmes","Duplex","1Story",4,5,1962,1962,"HdBoard","HdBoard",0,"TA","Slab","TA","TA","Unf",0,"Unf",0,0,"TA","Y",1224,0,1224,0,2,0,2,2,"TA",6,"Typ",0,"Gd","CarPort",1962,"Unf",2,462,"TA","TA","Y",0,0,"GdWo",101800
20,"RL",12160,"IR1","Lvl","NAmes","1Fam","1Story",5,5,1959,1959,"Plywood","Plywood",180,"TA","CBlock","TA","TA","Rec",1000,"Unf",188,1188,"Fa","Y",1188,0,1188,1,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1959,"RFn",2,531,"TA","TA","Y",0,0,"MnPrv",142000
70,"RH",8525,"Reg","Bnk","SWISU","1Fam","2Story",5,6,1911,1950,"MetalSd","MetalSd",0,"TA","PConc","TA","TA","Unf",0,"Unf",940,940,"TA","N",1024,940,1964,0,1,1,4,1,"TA",7,"Typ",0,"TA","Attchd",1920,"Unf",0,0,"Fa","TA","N",0,192,"MnPrv",130000
70,"RL",13132,"Reg","Lvl","Crawfor","1Fam","2Story",5,5,1914,1950,"Wd Sdng","Wd Sdng",0,"TA","BrkTil","Gd","TA","Unf",0,"Unf",747,747,"Gd","Y",892,892,1784,0,1,1,4,1,"TA",9,"Typ",0,"TA","Detchd",1914,"Unf",1,180,"Fa","Fa","N",203,40,"MnPrv",138887
160,"RL",2628,"Reg","Lvl","NridgHt","Twnhs","2Story",7,5,2003,2003,"VinylSd","Wd Shng",106,"Gd","PConc","Gd","TA","Unf",0,"Unf",764,764,"Ex","Y",764,862,1626,0,2,1,2,1,"Gd",6,"Typ",0,"TA","BuiltIn",2003,"RFn",2,474,"TA","TA","Y",0,27,"MnPrv",175500
60,"RL",12393,"IR2","Lvl","CollgCr","1Fam","2Story",7,5,2004,2005,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",847,847,"Ex","Y",847,1101,1948,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,434,"TA","TA","Y",100,48,"MnPrv",195000
20,"RL",13072,"Reg","Lvl","SawyerW","1Fam","1Story",6,5,2005,2005,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",1141,1141,"Ex","Y",1141,0,1141,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Detchd",2005,"Unf",2,484,"TA","TA","Y",0,0,"GdPrv",142500
20,"RL",9037,"IR1","HLS","Timber","1Fam","1Story",8,5,2006,2006,"VinylSd","VinylSd",32,"Gd","PConc","Gd","TA","GLQ",428,"Unf",1048,1476,"Ex","Y",1484,0,1484,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,472,"TA","TA","Y",120,33,"MnPrv",265900
60,"RL",8158,"Reg","Lvl","CollgCr","1Fam","2Story",7,5,2003,2003,"VinylSd","VinylSd",252,"Gd","PConc","Gd","TA","GLQ",550,"Unf",334,884,"Ex","Y",884,884,1768,1,2,1,3,1,"Gd",8,"Typ",0,"TA","Attchd",2003,"RFn",2,543,"TA","TA","Y",0,63,"MnPrv",224900
20,"RL",9849,"Reg","Lvl","Somerst","1Fam","1Story",7,6,2007,2007,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",1689,1689,"Ex","Y",1689,0,1689,0,2,0,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2007,"RFn",3,954,"TA","TA","Y",0,56,"GdPrv",248328
85,"RL",10625,"Reg","Lvl","NWAmes","1Fam","SFoyer",7,6,1974,1974,"Plywood","Plywood",81,"TA","CBlock","Gd","TA","GLQ",885,"LwQ",0,1053,"TA","Y",1173,0,1173,1,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1974,"RFn",2,528,"TA","TA","Y",0,120,"MnPrv",170000
20,"RL",13891,"Reg","Lvl","NridgHt","1Fam","1Story",10,5,2006,2006,"VinylSd","VinylSd",430,"Ex","PConc","Ex","Gd","GLQ",1386,"Unf",690,2076,"Ex","Y",2076,0,2076,1,2,1,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,850,"TA","TA","Y",216,229,"MnPrv",465000
70,"RL",11435,"IR1","HLS","Crawfor","1Fam","2Story",8,7,1929,1950,"BrkFace","Stucco",0,"TA","PConc","Gd","TA","Unf",0,"Unf",792,792,"Fa","Y",792,725,1517,0,1,0,3,1,"Gd",7,"Typ",2,"Gd","Detchd",1931,"Unf",2,400,"TA","TA","Y",0,0,"MnPrv",230000
80,"RL",12090,"Reg","Lvl","NWAmes","1Fam","SLvl",6,7,1984,2003,"VinylSd","VinylSd",74,"TA","CBlock","Gd","TA","Unf",0,"Unf",585,585,"Ex","Y",1140,728,1868,0,3,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1984,"Fin",2,477,"TA","TA","Y",268,112,"MnPrv",178000
60,"FV",8125,"Reg","Lvl","Somerst","1Fam","2Story",7,5,2005,2006,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","Unf",0,"Unf",756,756,"Ex","Y",756,797,1553,0,2,1,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2005,"RFn",2,615,"TA","TA","Y",0,45,"MnPrv",186500
80,"RL",12328,"IR1","Lvl","Mitchel","1Fam","SLvl",6,5,1976,1976,"HdBoard","HdBoard",335,"TA","CBlock","TA","TA","GLQ",539,"Unf",473,1012,"TA","Y",1034,0,1034,1,1,0,3,1,"TA",6,"Typ",0,"TA","Attchd",1976,"Unf",3,888,"TA","TA","Y",0,0,"MnPrv",169900
75,"RM",9600,"Reg","Lvl","OldTown","1Fam","2.5Unf",6,5,1917,1950,"AsbShng","AsbShng",0,"TA","BrkTil","Gd","TA","Rec",319,"Unf",416,735,"Fa","N",1134,924,2058,0,1,1,3,1,"TA",8,"Typ",1,"Gd","Detchd",1950,"Unf",2,396,"Fa","Fa","P",0,0,"MnPrv",129500
20,"RL",7200,"Reg","Lvl","NAmes","1Fam","1Story",5,7,1950,1950,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","BLQ",534,"Rec",246,876,"TA","Y",988,0,988,0,1,0,3,1,"TA",6,"Typ",0,"TA","Attchd",1950,"Unf",1,276,"TA","TA","Y",0,80,"MnPrv",119000
20,"RL",11160,"Reg","Lvl","NAmes","1Fam","1Story",7,5,1968,1968,"BrkFace","BrkFace",0,"Gd","CBlock","TA","TA","ALQ",1065,"Unf",1045,2110,"Ex","Y",2110,0,2110,1,2,1,3,1,"Ex",8,"Typ",2,"TA","Attchd",1968,"Fin",2,522,"TA","TA","Y",0,0,"MnPrv",244000
120,"RL",3136,"IR1","Lvl","NridgHt","TwnhsE","1Story",7,5,2003,2003,"VinylSd","Wd Shng",163,"Gd","PConc","Gd","TA","Unf",0,"Unf",1405,1405,"Ex","Y",1405,0,1405,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,478,"TA","TA","Y",148,36,"MnPrv",171750
20,"RL",9858,"Reg","Lvl","Mitchel","1Fam","1Story",5,6,1968,1968,"HdBoard","HdBoard",0,"TA","CBlock","TA","TA","BLQ",510,"Unf",354,864,"TA","Y",874,0,874,1,1,0,3,1,"TA",5,"Typ",0,"TA","Attchd",1968,"RFn",1,288,"TA","TA","Y",33,0,"GdWo",130000
60,"RL",17542,"IR1","Lvl","Veenker","1Fam","2Story",7,7,1974,2003,"Wd Sdng","Wd Sdng",0,"Gd","CBlock","TA","TA","LwQ",125,"ALQ",36,1192,"TA","Y",1516,651,2167,1,2,1,3,1,"Gd",9,"Typ",2,"Gd","Attchd",1974,"RFn",2,518,"TA","TA","Y",220,47,"MnPrv",294000
60,"RL",6931,"Reg","Lvl","Edwards","1Fam","2Story",7,5,2003,2004,"VinylSd","VinylSd",92,"Gd","PConc","Gd","TA","Unf",0,"Unf",746,746,"Ex","Y",760,896,1656,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,397,"TA","TA","Y",178,128,"GdWo",165400
50,"RM",6240,"Reg","Lvl","BrkSide","1Fam","1.5Fin",6,6,1931,1950,"Wd Sdng","Wd Sdng",0,"TA","BrkTil","TA","Fa","LwQ",425,"Unf",459,884,"TA","Y",959,408,1367,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1978,"Unf",1,560,"TA","TA","Y",0,0,"GdPrv",127500
20,"RL",14303,"IR1","Lvl","NoRidge","1Fam","1Story",8,5,1994,1994,"HdBoard","HdBoard",554,"Gd","PConc","Gd","TA","GLQ",1314,"Unf",672,1986,"Ex","Y",1987,0,1987,1,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,691,"TA","TA","Y",262,36,"GdPrv",301500
30,"RL",4060,"Reg","Lvl","Edwards","1Fam","1Story",5,8,1922,1950,"Wd Sdng","Wd Sdng",0,"TA","PConc","Fa","TA","Unf",0,"Unf",864,864,"Ex","Y",864,0,864,0,1,0,2,1,"TA",4,"Typ",0,"Gd","Detchd",1925,"Unf",0,0,"TA","TA","Y",0,96,"MnPrv",99900
80,"RL",9587,"IR1","Lvl","Gilbert","1Fam","SLvl",7,5,2005,2005,"VinylSd","VinylSd",182,"Gd","PConc","Gd","TA","GLQ",655,"Unf",201,856,"Ex","Y",1166,0,1166,1,2,0,2,1,"Gd",5,"Typ",0,"Gd","Attchd",2005,"Fin",2,400,"TA","TA","Y",212,0,"MnPrv",190000
20,"RL",9750,"Reg","Lvl","NAmes","1Fam","1Story",6,8,1969,1969,"HdBoard","HdBoard",0,"TA","CBlock","Gd","TA","ALQ",602,"LwQ",14,1054,"Gd","Y",1054,0,1054,1,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1969,"Unf",2,460,"TA","TA","Y",180,0,"GdPrv",151000
60,"RL",24682,"IR3","Lvl","Gilbert","1Fam","2Story",6,5,1999,1999,"VinylSd","VinylSd",0,"TA","PConc","Gd","TA","Unf",0,"Unf",841,841,"Ex","Y",892,783,1675,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1999,"Fin",2,502,"TA","TA","Y",0,103,"MnPrv",181000
20,"RL",9600,"Reg","Lvl","NAmes","1Fam","1Story",5,6,1956,1956,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Rec",504,"Unf",546,1050,"Gd","Y",1050,0,1050,0,1,0,2,1,"TA",5,"Typ",0,"Gd","Attchd",1956,"Unf",1,338,"TA","TA","Y",0,0,"MnPrv",128900
50,"RL",11250,"Reg","Lvl","ClearCr","1Fam","1.5Fin",4,5,1957,1989,"Wd Sdng","Wd Sdng",0,"TA","CBlock","TA","TA","Unf",0,"Unf",1104,1104,"Ex","Y",1104,684,1788,1,1,0,5,1,"TA",8,"Min2",2,"TA","Attchd",1957,"Unf",1,304,"TA","TA","Y",120,0,"MnPrv",161500
70,"RL",13515,"Reg","Lvl","BrkSide","1Fam","2Story",6,6,1919,1950,"Wd Sdng","Wd Sdng",0,"TA","PConc","TA","TA","Unf",0,"Unf",764,764,"Ex","Y",1060,764,1824,0,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1940,"Unf",2,520,"TA","TA","N",0,0,"GdPrv",180500
120,"RH",4060,"Reg","Lvl","NAmes","TwnhsE","1Story",6,5,1998,1999,"MetalSd","MetalSd",0,"Gd","PConc","Gd","TA","GLQ",266,"Unf",1139,1405,"Ex","Y",1337,0,1337,1,2,0,2,1,"Gd",5,"Typ",0,"Gd","Attchd",1998,"Fin",2,511,"TA","TA","Y",144,68,"MnPrv",181000
160,"FV",3735,"Reg","Lvl","Somerst","TwnhsE","2Story",7,5,1999,1999,"MetalSd","MetalSd",218,"Gd","PConc","Gd","TA","GLQ",450,"Unf",241,691,"Ex","Y",713,739,1452,1,2,1,3,1,"Gd",6,"Typ",0,"TA","Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,"GdPrv",183900
190,"RM",10120,"IR1","Bnk","OldTown","2fmCon","2.5Unf",7,4,1910,1950,"Wd Sdng","Wd Sdng",0,"Fa","CBlock","TA","TA","Unf",0,"Unf",925,925,"TA","N",964,925,1889,0,1,1,4,2,"TA",9,"Typ",1,"Gd","Detchd",1960,"Unf",1,308,"TA","TA","N",0,0,"MnPrv",122000
20,"RL",13214,"IR1","HLS","Timber","1Fam","1Story",9,5,2008,2009,"Stucco","CmentBd",0,"Ex","PConc","Ex","TA","Unf",0,"Unf",2002,2002,"Ex","Y",2018,0,2018,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2009,"Fin",3,746,"TA","TA","Y",144,76,"GdWo",378500
50,"RL",14100,"IR1","Lvl","Crawfor","1Fam","1.5Fin",8,9,1935,1997,"Stucco","Stucco",632,"TA","CBlock","TA","TA","Rec",192,"Unf",536,728,"Ex","Y",1968,1479,3447,0,3,1,4,1,"Gd",11,"Typ",2,"Gd","BuiltIn",1982,"Unf",3,1014,"TA","TA","Y",314,12,"GdWo",381000
50,"RL",11344,"Reg","Lvl","NAmes","1Fam","1.5Fin",5,5,1958,1958,"MetalSd","MetalSd",180,"TA","CBlock","TA","TA","BLQ",460,"Unf",414,874,"TA","Y",874,650,1524,0,1,1,3,1,"TA",7,"Typ",0,"Gd","Attchd",1958,"Unf",1,315,"TA","TA","Y",0,0,"GdWo",144000
40,"RL",23595,"Reg","Low","ClearCr","1Fam","1Story",7,6,1979,1979,"Plywood","Plywood",0,"Gd","PConc","Gd","TA","GLQ",1258,"Unf",74,1332,"TA","Y",1332,192,1524,2,0,1,0,1,"Gd",4,"Typ",1,"TA","Attchd",1979,"Fin",2,586,"TA","TA","Y",268,0,"MnPrv",260000
20,"RL",9156,"IR1","Lvl","NWAmes","1Fam","1Story",6,7,1968,1968,"BrkFace","BrkFace",0,"TA","CBlock","TA","TA","Unf",0,"Unf",1489,1489,"Gd","Y",1489,0,1489,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1968,"RFn",2,462,"TA","TA","Y",0,0,"MnPrv",185750
20,"RL",13526,"IR1","Lvl","Sawyer","1Fam","1Story",5,6,1965,1965,"HdBoard","Plywood",114,"TA","CBlock","TA","TA","BLQ",560,"LwQ",0,935,"TA","Y",935,0,935,1,1,0,3,1,"TA",5,"Typ",0,"TA","Attchd",1965,"Unf",1,288,"TA","TA","Y",180,0,"MnPrv",137000
80,"RL",11512,"IR1","Lvl","Edwards","1Fam","SLvl",6,7,1959,2006,"Plywood","Plywood",84,"TA","CBlock","TA","TA","ALQ",719,"Unf",300,1019,"Gd","Y",1357,0,1357,1,1,0,2,1,"Ex",5,"Typ",1,"Gd","Basment",1959,"RFn",1,312,"TA","TA","Y",0,0,"GdPrv",177000
50,"RL",5362,"Reg","Lvl","Crawfor","1Fam","1.5Fin",5,6,1910,2003,"Wd Sdng","Wd Shng",0,"TA","PConc","TA","TA","Unf",0,"Unf",661,661,"Ex","Y",661,589,1250,0,2,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1985,"Unf",2,552,"TA","TA","Y",242,0,"MnPrv",139000
90,"RL",11345,"Reg","Lvl","NAmes","Duplex","2Story",5,5,1948,1950,"AsbShng","AsbShng",567,"TA","CBlock","TA","TA","Rec",220,"Unf",708,928,"Gd","Y",928,992,1920,0,2,0,4,2,"TA",10,"Typ",0,"Gd","Detchd",1948,"Unf",2,400,"TA","Fa","Y",0,0,"MnPrv",137000
60,"RL",12936,"IR1","Lvl","NWAmes","1Fam","2Story",6,6,1972,1972,"HdBoard","Plywood",0,"TA","CBlock","TA","Gd","BLQ",593,"Unf",130,723,"TA","Y",735,660,1395,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1972,"Unf",2,497,"TA","TA","Y",294,116,"MnPrv",162000
80,"RL",17871,"IR1","Lvl","NWAmes","1Fam","SLvl",6,5,1967,1976,"HdBoard","HdBoard",359,"TA","CBlock","Gd","TA","ALQ",528,"Unf",1152,1680,"Fa","Y",1724,0,1724,1,1,1,3,1,"TA",7,"Typ",1,"Gd","Attchd",1967,"RFn",2,480,"TA","TA","Y",0,0,"MnPrv",197900
60,"RL",9473,"Reg","Lvl","CollgCr","1Fam","2Story",8,5,2002,2002,"VinylSd","VinylSd",0,"Gd","PConc","Gd","TA","GLQ",804,"Unf",324,1128,"Ex","Y",1128,903,2031,1,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,577,"TA","TA","Y",0,211,"MnPrv",237000
50,"C (all)",7500,"Reg","Lvl","IDOTRR","1Fam","1.5Fin",4,4,1920,1950,"MetalSd","MetalSd",0,"TA","CBlock","TA","TA","Unf",0,"Unf",698,698,"TA","Y",698,430,1128,0,1,0,2,1,"TA",6,"Typ",0,"Gd","Detchd",1980,"RFn",2,528,"TA","TA","Y",30,0,"MnPrv",68400
20,"RL",9808,"IR1","Lvl","CollgCr","1Fam","1Story",7,5,2002,2002,"VinylSd","VinylSd",110,"Gd","PConc","Gd","TA","GLQ",788,"Unf",785,1573,"Ex","Y",1573,0,1573,1,2,0,3,1,"Gd",6,"Typ",0,"TA","Attchd",2002,"RFn",2,544,"TA","TA","Y",0,72,"GdWo",227000
20,"RL",8049,"IR1","Lvl","Timber","1Fam","1Story",7,5,1990,1990,"HdBoard","HdBoard",54,"TA","CBlock","Gd","TA","ALQ",1053,"Unf",256,1309,"TA","Y",1339,0,1339,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1990,"Fin",2,484,"Gd","Gd","Y",0,58,"MnPrv",180000
20,"RL",8800,"IR1","Lvl","CollgCr","1Fam","1Story",5,7,1977,2008,"HdBoard","HdBoard",0,"TA","CBlock","Gd","TA","LwQ",532,"Rec",364,1040,"TA","Y",1040,0,1040,0,2,0,3,1,"Gd",5,"Typ",0,"TA","Detchd",1977,"Unf",2,484,"TA","TA","Y",0,0,"MnPrv",150500
